subid,subage,trial,agent,discourseNovel,mutExNovel,pick,novelObject,correct,age_num,age,alignment,item
190726_3_com,4,12,Frog,left,right,t15,t15,1,4.060045662100457,2.0246575342465754,incongruent,eggplant
190726_4_com,2,1,Bunny,left,left,bread,t09,0,2.4901826484018263,0.4547945205479449,congruent,bread
190726_4_com,2,2,Bear,left,left,garlic,t04,0,2.4901826484018263,0.4547945205479449,congruent,garlic
190726_4_com,2,3,Mouse,right,left,apple,t03,0,2.4901826484018263,0.4547945205479449,incongruent,apple
190726_4_com,2,4,Monkey,right,right,t01,t01,1,2.4901826484018263,0.4547945205479449,congruent,eggplant
190726_4_com,2,5,Beaver,right,left,plug,t16,0,2.4901826484018263,0.4547945205479449,incongruent,plug
190726_4_com,2,6,Frog,left,right,t11,t11,1,2.4901826484018263,0.4547945205479449,incongruent,carrot
190726_4_com,2,7,Cat,right,right,t12,t12,1,2.4901826484018263,0.4547945205479449,congruent,kite
190726_4_com,2,8,Dog,right,left,papaya,t07,0,2.4901826484018263,0.4547945205479449,incongruent,papaya
190726_4_com,2,9,Elephant,left,right,duck,t08,0,2.4901826484018263,0.4547945205479449,incongruent,duck
190726_4_com,2,10,Tiger,left,right,pawn,t19,0,2.4901826484018263,0.4547945205479449,incongruent,pawn
190726_4_com,2,11,Sheep,left,left,t13,t13,1,2.4901826484018263,0.4547945205479449,congruent,horseshoe
190726_4_com,2,12,Pig,right,right,t14,t14,1,2.4901826484018263,0.4547945205479449,congruent,barrel
190726_5_com,2,1,Pig,left,right,t16,t16,1,2.462785388127854,0.4273972602739726,incongruent,apple
190726_5_com,2,2,Dog,left,left,kite,t13,0,2.462785388127854,0.4273972602739726,congruent,kite
190726_5_com,2,3,Mouse,right,right,t20,t20,1,2.462785388127854,0.4273972602739726,congruent,horseshoe
190726_5_com,2,4,Cat,right,left,garlic,t07,0,2.462785388127854,0.4273972602739726,incongruent,garlic
190726_5_com,2,5,Sheep,right,left,t08,t08,1,2.462785388127854,0.4273972602739726,incongruent,bread
190726_5_com,2,6,Bunny,left,left,barrel,t02,0,2.462785388127854,0.4273972602739726,congruent,barrel
190726_6_com,2,1,Bear,left,left,apple,t13,0,2.1477168949771688,0.11232876712328732,congruent,apple
190726_6_com,2,2,Dog,left,right,plug,t01,0,2.1477168949771688,0.11232876712328732,incongruent,plug
190726_6_com,2,3,Tiger,right,right,t14,t14,1,2.1477168949771688,0.11232876712328732,congruent,duck
190726_6_com,2,4,Monkey,right,right,t03,t03,1,2.1477168949771688,0.11232876712328732,congruent,kite
190726_6_com,2,5,Sheep,left,right,t08,t08,1,2.1477168949771688,0.11232876712328732,incongruent,barrel
190726_6_com,2,6,Pig,right,left,papaya,t11,0,2.1477168949771688,0.11232876712328732,incongruent,papaya
190726_7_com,4,1,Elephant,left,right,t20,t20,1,4.287442922374429,2.2520547945205474,incongruent,kite
190726_7_com,4,2,Bunny,left,left,t04,t04,1,4.287442922374429,2.2520547945205474,congruent,apple
190726_7_com,4,3,Mouse,left,right,horseshoe,t09,0,4.287442922374429,2.2520547945205474,incongruent,horseshoe
190726_7_com,4,4,Bear,right,left,t15,t15,1,4.287442922374429,2.2520547945205474,incongruent,barrel
190726_7_com,4,5,Frog,right,right,t11,t11,1,4.287442922374429,2.2520547945205474,congruent,eggplant
190726_7_com,4,6,Beaver,right,right,t08,t08,1,4.287442922374429,2.2520547945205474,congruent,pawn
190726_7_com,4,7,Tiger,right,right,t01,t01,1,4.287442922374429,2.2520547945205474,congruent,papaya
190726_7_com,4,8,Pig,right,left,t16,t16,1,4.287442922374429,2.2520547945205474,incongruent,duck
190726_7_com,4,9,Cat,left,left,t13,t13,1,4.287442922374429,2.2520547945205474,congruent,bread
190726_7_com,4,10,Monkey,left,left,t12,t12,1,4.287442922374429,2.2520547945205474,congruent,carrot
190726_7_com,4,11,Dog,right,left,garlic,t21,0,4.287442922374429,2.2520547945205474,incongruent,garlic
190726_7_com,4,12,Sheep,left,right,plug,t03,0,4.287442922374429,2.2520547945205474,incongruent,plug
190726_8_com,2,1,Elephant,right,left,t20,t20,1,2.9833333333333334,0.9479452054794519,incongruent,kite
190726_8_com,2,2,Sheep,left,left,t15,t15,1,2.9833333333333334,0.9479452054794519,congruent,plug
190726_8_com,2,3,Tiger,right,right,t13,t13,1,2.9833333333333334,0.9479452054794519,congruent,pawn
190726_8_com,2,4,Frog,left,right,t02,t02,1,2.9833333333333334,0.9479452054794519,incongruent,carrot
190726_8_com,2,5,Bunny,left,left,papaya,t19,0,2.9833333333333334,0.9479452054794519,congruent,papaya
190726_8_com,2,6,Beaver,right,left,t01,t01,1,2.9833333333333334,0.9479452054794519,incongruent,garlic
190726_9_com,4,1,Cat,left,right,t12,t12,1,4.818949771689498,2.7835616438356166,incongruent,kite
190726_9_com,4,2,Tiger,left,right,t04,t04,1,4.818949771689498,2.7835616438356166,incongruent,apple
190726_9_com,4,3,Dog,right,left,t09,t09,1,4.818949771689498,2.7835616438356166,incongruent,duck
190726_9_com,4,4,Bear,right,right,t20,t20,1,4.818949771689498,2.7835616438356166,congruent,pawn
190726_9_com,4,5,Bunny,right,right,horseshoe,t07,0,4.818949771689498,2.7835616438356166,congruent,horseshoe
190726_9_com,4,6,Sheep,left,left,t19,t19,1,4.818949771689498,2.7835616438356166,congruent,plug
190729_1_com,3,1,Monkey,left,right,t02,t02,1,3.3121004566210046,1.2767123287671232,incongruent,plug
190729_1_com,3,2,Sheep,right,right,barrel,t04,0,3.3121004566210046,1.2767123287671232,congruent,barrel
190729_1_com,3,3,Bear,left,left,bread,t09,0,3.3121004566210046,1.2767123287671232,congruent,bread
190729_1_com,3,4,Cat,right,right,eggplant,t16,0,3.3121004566210046,1.2767123287671232,congruent,eggplant
190729_1_com,3,5,Frog,left,right,apple,t13,0,3.3121004566210046,1.2767123287671232,incongruent,apple
190729_1_com,3,6,Elephant,right,left,garlic,t14,0,3.3121004566210046,1.2767123287671232,incongruent,garlic
190729_1_com,3,7,Tiger,left,left,t11,t11,1,3.3121004566210046,1.2767123287671232,congruent,papaya
190729_1_com,3,8,Pig,right,right,carrot,t08,0,3.3121004566210046,1.2767123287671232,congruent,carrot
190729_1_com,3,9,Beaver,left,right,t01,t01,1,3.3121004566210046,1.2767123287671232,incongruent,horseshoe
190729_1_com,3,10,Mouse,right,left,duck,t20,0,3.3121004566210046,1.2767123287671232,incongruent,duck
190729_1_com,3,11,Bunny,right,left,kite,t03,0,3.3121004566210046,1.2767123287671232,incongruent,kite
190729_1_com,3,12,Dog,left,left,pawn,t07,0,3.3121004566210046,1.2767123287671232,congruent,pawn
190729_3_com,2,1,Frog,left,right,kite,t01,0,2.2436073059360733,0.2082191780821918,incongruent,kite
190729_3_com,2,2,Dog,right,left,eggplant,t21,0,2.2436073059360733,0.2082191780821918,incongruent,eggplant
190729_3_com,2,3,Bunny,right,right,t13,t13,1,2.2436073059360733,0.2082191780821918,congruent,horseshoe
190729_3_com,2,4,Bear,right,right,t02,t02,1,2.2436073059360733,0.2082191780821918,congruent,barrel
190729_3_com,2,5,Pig,left,left,t19,t19,1,2.2436073059360733,0.2082191780821918,congruent,duck
190729_3_com,2,6,Monkey,left,right,carrot,t09,0,2.2436073059360733,0.2082191780821918,incongruent,carrot
190729_3_com,2,7,Sheep,left,right,plug,t15,0,2.2436073059360733,0.2082191780821918,incongruent,plug
190729_3_com,2,8,Cat,left,left,t04,t04,1,2.2436073059360733,0.2082191780821918,congruent,garlic
190729_3_com,2,9,Tiger,right,left,papaya,t03,0,2.2436073059360733,0.2082191780821918,incongruent,papaya
190729_3_com,2,10,Elephant,left,left,t14,t14,1,2.2436073059360733,0.2082191780821918,congruent,apple
190729_3_com,2,11,Beaver,right,right,t08,t08,1,2.2436073059360733,0.2082191780821918,congruent,pawn
190729_3_com,2,12,Mouse,right,left,bread,t11,0,2.2436073059360733,0.2082191780821918,incongruent,bread
190729_4_com,3,1,Beaver,left,left,t07,t07,1,3.103881278538813,1.0684931506849313,congruent,eggplant
190729_4_com,3,2,Tiger,right,right,t04,t04,1,3.103881278538813,1.0684931506849313,congruent,bread
190729_4_com,3,3,Frog,right,left,apple,t01,0,3.103881278538813,1.0684931506849313,incongruent,apple
190729_4_com,3,4,Sheep,right,left,duck,t19,0,3.103881278538813,1.0684931506849313,incongruent,duck
190729_4_com,3,5,Pig,left,right,papaya,t15,0,3.103881278538813,1.0684931506849313,incongruent,papaya
190729_4_com,3,6,Bunny,left,left,t21,t21,1,3.103881278538813,1.0684931506849313,congruent,barrel
190729_4_com,3,7,Mouse,left,left,t09,t09,1,3.103881278538813,1.0684931506849313,congruent,garlic
190729_4_com,3,8,Cat,left,right,carrot,t03,0,3.103881278538813,1.0684931506849313,incongruent,carrot
190729_4_com,3,9,Elephant,right,right,t14,t14,1,3.103881278538813,1.0684931506849313,congruent,horseshoe
190729_4_com,3,10,Bear,right,left,kite,t11,0,3.103881278538813,1.0684931506849313,incongruent,kite
190729_4_com,3,11,Dog,right,right,t02,t02,1,3.103881278538813,1.0684931506849313,congruent,pawn
190729_4_com,3,12,Monkey,left,right,plug,t13,0,3.103881278538813,1.0684931506849313,incongruent,plug
190729_5_com,2,1,Tiger,left,right,pawn,t04,0,2.947716894977169,0.9123287671232876,incongruent,pawn
190729_5_com,2,2,Cat,right,left,papaya,t12,0,2.947716894977169,0.9123287671232876,incongruent,papaya
190729_5_com,2,3,Dog,right,right,t14,t14,1,2.947716894977169,0.9123287671232876,congruent,bread
190729_5_com,2,4,Pig,left,left,kite,t07,0,2.947716894977169,0.9123287671232876,congruent,kite
190729_5_com,2,5,Mouse,left,right,t03,t03,1,2.947716894977169,0.9123287671232876,incongruent,garlic
190729_5_com,2,6,Bunny,right,right,t20,t20,1,2.947716894977169,0.9123287671232876,congruent,apple
190729_5_com,2,7,Beaver,left,left,t16,t16,1,2.947716894977169,0.9123287671232876,congruent,carrot
190729_5_com,2,8,Monkey,left,left,t11,t11,1,2.947716894977169,0.9123287671232876,congruent,duck
190729_5_com,2,9,Elephant,left,right,eggplant,t02,0,2.947716894977169,0.9123287671232876,incongruent,eggplant
190729_5_com,2,10,Frog,right,left,t09,t09,1,2.947716894977169,0.9123287671232876,incongruent,horseshoe
190729_5_com,2,11,Sheep,right,right,t15,t15,1,2.947716894977169,0.9123287671232876,congruent,barrel
190729_5_com,2,12,Bear,right,left,plug,t01,0,2.947716894977169,0.9123287671232876,incongruent,plug
190729_6_com,3,1,Sheep,left,right,t09,t09,1,3.755936073059361,1.7205479452054795,incongruent,horseshoe
190729_6_com,3,2,Frog,left,right,t03,t03,1,3.755936073059361,1.7205479452054795,incongruent,eggplant
190729_6_com,3,3,Elephant,left,left,t08,t08,1,3.755936073059361,1.7205479452054795,congruent,apple
190729_6_com,3,4,Dog,right,right,papaya,t20,0,3.755936073059361,1.7205479452054795,congruent,papaya
190729_6_com,3,5,Bear,right,left,t14,t14,1,3.755936073059361,1.7205479452054795,incongruent,barrel
190729_6_com,3,6,Beaver,right,right,t01,t01,1,3.755936073059361,1.7205479452054795,congruent,kite
190729_6_com,3,7,Mouse,right,left,t15,t15,1,3.755936073059361,1.7205479452054795,incongruent,duck
190729_6_com,3,8,Tiger,right,left,garlic,t13,0,3.755936073059361,1.7205479452054795,incongruent,garlic
190729_6_com,3,9,Bunny,left,left,t11,t11,1,3.755936073059361,1.7205479452054795,congruent,bread
190729_6_com,3,10,Monkey,left,left,t12,t12,1,3.755936073059361,1.7205479452054795,congruent,pawn
190729_6_com,3,11,Cat,right,right,t16,t16,1,3.755936073059361,1.7205479452054795,congruent,plug
190729_6_com,3,12,Pig,left,right,t19,t19,1,3.755936073059361,1.7205479452054795,incongruent,carrot
190729_7_com,4,1,Tiger,right,right,t04,t04,1,4.42716894977169,2.3917808219178083,congruent,plug
190729_7_com,4,2,Cat,left,right,t12,t12,1,4.42716894977169,2.3917808219178083,incongruent,duck
190729_7_com,4,3,Bear,left,left,t07,t07,1,4.42716894977169,2.3917808219178083,congruent,garlic
190729_7_com,4,4,Monkey,right,left,kite,t14,0,4.42716894977169,2.3917808219178083,incongruent,kite
190729_7_com,4,5,Mouse,left,left,t21,t21,1,4.42716894977169,2.3917808219178083,congruent,papaya
190729_7_com,4,6,Pig,right,left,bread,t08,0,4.42716894977169,2.3917808219178083,incongruent,bread
190729_7_com,4,7,Sheep,right,right,t19,t19,1,4.42716894977169,2.3917808219178083,congruent,barrel
190729_7_com,4,8,Dog,right,right,t09,t09,1,4.42716894977169,2.3917808219178083,congruent,carrot
190729_7_com,4,9,Frog,left,left,t03,t03,1,4.42716894977169,2.3917808219178083,congruent,apple
190729_7_com,4,10,Elephant,left,right,pawn,t15,0,4.42716894977169,2.3917808219178083,incongruent,pawn
190729_7_com,4,11,Bunny,right,left,eggplant,t16,0,4.42716894977169,2.3917808219178083,incongruent,eggplant
190729_7_com,4,12,Beaver,left,right,horseshoe,t13,0,4.42716894977169,2.3917808219178083,incongruent,horseshoe
190729_8_com,2,1,Dog,left,left,garlic,t09,0,2.805251141552511,0.76986301369862975,congruent,garlic
190729_8_com,2,2,Mouse,left,right,papaya,t13,0,2.805251141552511,0.76986301369862975,incongruent,papaya
190729_8_com,2,3,Beaver,right,right,t19,t19,1,2.805251141552511,0.76986301369862975,congruent,duck
190729_8_com,2,4,Monkey,right,left,pawn,t21,0,2.805251141552511,0.76986301369862975,incongruent,pawn
190729_8_com,2,5,Bunny,left,left,t08,t08,1,2.805251141552511,0.76986301369862975,congruent,kite
190729_8_com,2,6,Bear,right,left,bread,t01,0,2.805251141552511,0.76986301369862975,incongruent,bread
190729_8_com,2,7,Frog,right,left,plug,t12,0,2.805251141552511,0.76986301369862975,incongruent,plug
190729_8_com,2,8,Sheep,left,right,t11,t11,1,2.805251141552511,0.76986301369862975,incongruent,horseshoe
190729_8_com,2,9,Tiger,right,right,t16,t16,1,2.805251141552511,0.76986301369862975,congruent,barrel
190729_8_com,2,10,Pig,left,left,t02,t02,1,2.805251141552511,0.76986301369862975,congruent,eggplant
190729_8_com,2,11,Elephant,left,right,t14,t14,1,2.805251141552511,0.76986301369862975,incongruent,apple
190729_8_com,2,12,Cat,right,right,t07,t07,1,2.805251141552511,0.76986301369862975,congruent,carrot
190729_9_com,3,1,Mouse,right,right,t14,t14,1,3.172374429223744,1.1369863013698627,congruent,plug
190729_9_com,3,2,Dog,left,right,t03,t03,1,3.172374429223744,1.1369863013698627,incongruent,carrot
190729_9_com,3,3,Elephant,right,right,t13,t13,1,3.172374429223744,1.1369863013698627,congruent,apple
190729_9_com,3,4,Bear,left,left,t04,t04,1,3.172374429223744,1.1369863013698627,congruent,papaya
190729_9_com,3,5,Frog,left,right,t19,t19,1,3.172374429223744,1.1369863013698627,incongruent,bread
190729_9_com,3,6,Sheep,right,left,t08,t08,1,3.172374429223744,1.1369863013698627,incongruent,duck
190729_9_com,3,7,Beaver,left,left,barrel,t09,0,3.172374429223744,1.1369863013698627,congruent,barrel
190729_9_com,3,8,Monkey,left,left,garlic,t16,0,3.172374429223744,1.1369863013698627,congruent,garlic
190729_9_com,3,9,Pig,right,left,t07,t07,1,3.172374429223744,1.1369863013698627,incongruent,kite
190729_9_com,3,10,Cat,right,left,horseshoe,t20,0,3.172374429223744,1.1369863013698627,incongruent,horseshoe
190729_9_com,3,11,Bunny,right,right,t12,t12,1,3.172374429223744,1.1369863013698627,congruent,eggplant
190729_9_com,3,12,Tiger,left,right,pawn,t21,0,3.172374429223744,1.1369863013698627,incongruent,pawn
190729_10_com,3,1,Monkey,right,right,t16,t16,1,3.5011415525114153,1.4657534246575339,congruent,plug
190729_10_com,3,2,Sheep,right,left,barrel,t14,0,3.5011415525114153,1.4657534246575339,incongruent,barrel
190729_10_com,3,3,Pig,left,right,t11,t11,1,3.5011415525114153,1.4657534246575339,incongruent,kite
190729_10_com,3,4,Bear,right,right,eggplant,t21,0,3.5011415525114153,1.4657534246575339,congruent,eggplant
190729_10_com,3,5,Cat,left,right,t08,t08,1,3.5011415525114153,1.4657534246575339,incongruent,garlic
190729_10_com,3,6,Elephant,left,left,pawn,t13,0,3.5011415525114153,1.4657534246575339,congruent,pawn
190801_1_com,4,1,Elephant,left,right,t21,t21,1,4.583333333333333,2.5479452054794516,incongruent,apple
190801_1_com,4,2,Tiger,right,right,t11,t11,1,4.583333333333333,2.5479452054794516,congruent,barrel
190801_1_com,4,3,Frog,left,right,t01,t01,1,4.583333333333333,2.5479452054794516,incongruent,kite
190801_1_com,4,4,Pig,right,right,t09,t09,1,4.583333333333333,2.5479452054794516,congruent,garlic
190801_1_com,4,5,Bear,left,left,t15,t15,1,4.583333333333333,2.5479452054794516,congruent,plug
190801_1_com,4,6,Sheep,right,left,t12,t12,1,4.583333333333333,2.5479452054794516,incongruent,eggplant
190801_1_com,4,7,Bunny,left,left,t04,t04,1,4.583333333333333,2.5479452054794516,congruent,carrot
190801_1_com,4,8,Cat,left,right,t19,t19,1,4.583333333333333,2.5479452054794516,incongruent,bread
190801_1_com,4,9,Beaver,right,right,t13,t13,1,4.583333333333333,2.5479452054794516,congruent,duck
190801_1_com,4,10,Mouse,left,left,t02,t02,1,4.583333333333333,2.5479452054794516,congruent,pawn
190801_1_com,4,11,Dog,right,left,t08,t08,1,4.583333333333333,2.5479452054794516,incongruent,papaya
190801_1_com,4,12,Monkey,right,left,t16,t16,1,4.583333333333333,2.5479452054794516,incongruent,horseshoe
190801_2_com,2,1,Monkey,left,left,horseshoe,t15,0,2.134018264840183,0.09863013698630141,congruent,horseshoe
190801_2_com,2,2,Cat,right,right,t16,t16,1,2.134018264840183,0.09863013698630141,congruent,carrot
190801_2_com,2,3,Elephant,left,left,apple,t12,0,2.134018264840183,0.09863013698630141,congruent,apple
190801_2_com,2,4,Tiger,left,right,t20,t20,1,2.134018264840183,0.09863013698630141,incongruent,papaya
190801_2_com,2,5,Pig,right,left,garlic,t09,0,2.134018264840183,0.09863013698630141,incongruent,garlic
190801_2_com,2,6,Frog,right,left,pawn,t03,0,2.134018264840183,0.09863013698630141,incongruent,pawn
190801_2_com,2,7,Bunny,right,left,duck,t14,0,2.134018264840183,0.09863013698630141,incongruent,duck
190801_2_com,2,8,Bear,left,right,t07,t07,1,2.134018264840183,0.09863013698630141,incongruent,kite
190801_2_com,2,9,Sheep,left,left,plug,t01,0,2.134018264840183,0.09863013698630141,congruent,plug
190801_2_com,2,10,Beaver,left,right,t02,t02,1,2.134018264840183,0.09863013698630141,incongruent,eggplant
190801_2_com,2,11,Dog,right,right,t13,t13,1,2.134018264840183,0.09863013698630141,congruent,bread
190801_2_com,2,12,Mouse,right,right,t21,t21,1,2.134018264840183,0.09863013698630141,congruent,barrel
190801_3_com,2,1,Sheep,left,right,horseshoe,t16,0,2.8271689497716896,0.7917808219178082,incongruent,horseshoe
190801_3_com,2,2,Bunny,left,right,plug,t08,0,2.8271689497716896,0.7917808219178082,incongruent,plug
190801_3_com,2,3,Elephant,left,left,t21,t21,1,2.8271689497716896,0.7917808219178082,congruent,barrel
190801_3_com,2,4,Beaver,right,right,t20,t20,1,2.8271689497716896,0.7917808219178082,congruent,bread
190801_3_com,2,5,Monkey,right,right,t09,t09,1,2.8271689497716896,0.7917808219178082,congruent,papaya
190801_3_com,2,6,Mouse,right,left,garlic,t01,0,2.8271689497716896,0.7917808219178082,incongruent,garlic
190801_4_com,4,1,Mouse,right,right,garlic,t13,0,4.309360730593608,2.2739726027397262,congruent,garlic
190801_4_com,4,2,Beaver,left,left,t14,t14,1,4.309360730593608,2.2739726027397262,congruent,pawn
190801_4_com,4,3,Cat,right,left,papaya,t04,0,4.309360730593608,2.2739726027397262,incongruent,papaya
190801_4_com,4,4,Monkey,left,left,t20,t20,1,4.309360730593608,2.2739726027397262,congruent,bread
190801_4_com,4,5,Sheep,right,left,t19,t19,1,4.309360730593608,2.2739726027397262,incongruent,carrot
190801_4_com,4,6,Pig,left,right,t16,t16,1,4.309360730593608,2.2739726027397262,incongruent,horseshoe
190801_6_com,4,1,Beaver,right,left,t04,t04,1,4.007990867579909,1.9726027397260273,incongruent,bread
190801_6_com,4,2,Dog,right,left,t11,t11,1,4.007990867579909,1.9726027397260273,incongruent,duck
190801_6_com,4,3,Mouse,left,left,t07,t07,1,4.007990867579909,1.9726027397260273,congruent,papaya
190801_6_com,4,4,Cat,left,right,horseshoe,t01,0,4.007990867579909,1.9726027397260273,incongruent,horseshoe
190801_6_com,4,5,Sheep,left,left,t19,t19,1,4.007990867579909,1.9726027397260273,congruent,kite
190801_6_com,4,6,Frog,right,right,t15,t15,1,4.007990867579909,1.9726027397260273,congruent,carrot
190801_6_com,4,7,Bunny,left,right,t08,t08,1,4.007990867579909,1.9726027397260273,incongruent,apple
190801_6_com,4,8,Monkey,right,right,t09,t09,1,4.007990867579909,1.9726027397260273,congruent,eggplant
190801_6_com,4,9,Elephant,right,left,barrel,t14,0,4.007990867579909,1.9726027397260273,incongruent,barrel
190801_6_com,4,10,Bear,left,right,plug,t20,0,4.007990867579909,1.9726027397260273,incongruent,plug
190801_6_com,4,11,Pig,right,right,t12,t12,1,4.007990867579909,1.9726027397260273,congruent,garlic
190801_6_com,4,12,Tiger,left,left,t03,t03,1,4.007990867579909,1.9726027397260273,congruent,pawn
190801_7_com,3,1,Beaver,right,left,t20,t20,1,3.8299086757990866,1.794520547945205,incongruent,apple
190801_7_com,3,2,Elephant,left,left,t12,t12,1,3.8299086757990866,1.794520547945205,congruent,horseshoe
190801_7_com,3,3,Bunny,right,right,garlic,t13,0,3.8299086757990866,1.794520547945205,congruent,garlic
190801_7_com,3,4,Cat,left,right,t08,t08,1,3.8299086757990866,1.794520547945205,incongruent,eggplant
190801_7_com,3,5,Bear,right,right,t19,t19,1,3.8299086757990866,1.794520547945205,congruent,bread
190801_7_com,3,6,Frog,left,right,barrel,t15,0,3.8299086757990866,1.794520547945205,incongruent,barrel
190801_7_com,3,7,Tiger,left,left,t21,t21,1,3.8299086757990866,1.794520547945205,congruent,pawn
190801_7_com,3,8,Monkey,left,left,t09,t09,1,3.8299086757990866,1.794520547945205,congruent,kite
190801_7_com,3,9,Pig,right,right,t11,t11,1,3.8299086757990866,1.794520547945205,congruent,plug
190801_7_com,3,10,Dog,left,right,t01,t01,1,3.8299086757990866,1.794520547945205,incongruent,duck
190801_7_com,3,11,Sheep,right,left,t14,t14,1,3.8299086757990866,1.794520547945205,incongruent,papaya
190801_7_com,3,12,Mouse,right,left,t04,t04,1,3.8299086757990866,1.794520547945205,incongruent,carrot
190801_8_com,4,1,Sheep,left,left,t16,t16,1,4.657305936073059,2.6219178082191776,congruent,pawn
190801_8_com,4,2,Pig,right,left,t04,t04,1,4.657305936073059,2.6219178082191776,incongruent,barrel
190801_8_com,4,3,Beaver,right,right,t15,t15,1,4.657305936073059,2.6219178082191776,congruent,carrot
190801_8_com,4,4,Monkey,left,right,plug,t14,0,4.657305936073059,2.6219178082191776,incongruent,plug
190801_8_com,4,5,Mouse,right,right,t03,t03,1,4.657305936073059,2.6219178082191776,congruent,kite
190801_8_com,4,6,Cat,left,right,horseshoe,t01,0,4.657305936073059,2.6219178082191776,incongruent,horseshoe
190801_8_com,4,7,Frog,right,left,papaya,t11,0,4.657305936073059,2.6219178082191776,incongruent,papaya
190801_8_com,4,8,Bear,right,left,t08,t08,1,4.657305936073059,2.6219178082191776,incongruent,duck
190801_8_com,4,9,Tiger,right,right,t12,t12,1,4.657305936073059,2.6219178082191776,congruent,apple
190801_8_com,4,10,Dog,left,left,t13,t13,1,4.657305936073059,2.6219178082191776,congruent,garlic
190801_8_com,4,11,Elephant,left,left,t09,t09,1,4.657305936073059,2.6219178082191776,congruent,eggplant
190801_8_com,4,12,Bunny,left,right,bread,t02,0,4.657305936073059,2.6219178082191776,incongruent,bread
190802_1_com,4,1,Bunny,right,right,t15,t15,1,4.925799086757991,2.890410958904109,congruent,barrel
190802_1_com,4,2,Beaver,right,right,t16,t16,1,4.925799086757991,2.890410958904109,congruent,papaya
190802_1_com,4,3,Dog,left,right,pawn,t12,0,4.925799086757991,2.890410958904109,incongruent,pawn
190802_1_com,4,4,Sheep,right,left,t01,t01,1,4.925799086757991,2.890410958904109,incongruent,apple
190802_1_com,4,5,Tiger,left,left,t11,t11,1,4.925799086757991,2.890410958904109,congruent,eggplant
190802_1_com,4,6,Elephant,left,right,t07,t07,1,4.925799086757991,2.890410958904109,incongruent,duck
190802_1_com,4,7,Frog,left,left,plug,t08,0,4.925799086757991,2.890410958904109,congruent,plug
190802_1_com,4,8,Monkey,left,left,t09,t09,1,4.925799086757991,2.890410958904109,congruent,horseshoe
190802_1_com,4,9,Mouse,right,left,t21,t21,1,4.925799086757991,2.890410958904109,incongruent,carrot
190802_1_com,4,10,Bear,left,right,t04,t04,1,4.925799086757991,2.890410958904109,incongruent,bread
190802_1_com,4,11,Pig,right,right,t19,t19,1,4.925799086757991,2.890410958904109,congruent,garlic
190802_1_com,4,12,Cat,right,left,t20,t20,1,4.925799086757991,2.890410958904109,incongruent,kite
190802_2_com,4,1,Cat,right,right,t03,t03,1,4.744977168949772,2.7095890410958905,congruent,eggplant
190802_2_com,4,2,Pig,left,right,t21,t21,1,4.744977168949772,2.7095890410958905,incongruent,plug
190802_2_com,4,3,Dog,left,left,t15,t15,1,4.744977168949772,2.7095890410958905,congruent,kite
190802_2_com,4,4,Bunny,left,right,t08,t08,1,4.744977168949772,2.7095890410958905,incongruent,carrot
190802_2_com,4,5,Frog,right,right,t07,t07,1,4.744977168949772,2.7095890410958905,congruent,barrel
190802_2_com,4,6,Mouse,right,left,t13,t13,1,4.744977168949772,2.7095890410958905,incongruent,horseshoe
190802_2_com,4,7,Bear,right,left,t19,t19,1,4.744977168949772,2.7095890410958905,incongruent,duck
190802_2_com,4,8,Beaver,left,right,t14,t14,1,4.744977168949772,2.7095890410958905,incongruent,bread
190802_2_com,4,9,Monkey,left,left,t02,t02,1,4.744977168949772,2.7095890410958905,congruent,pawn
190802_2_com,4,10,Sheep,left,left,t12,t12,1,4.744977168949772,2.7095890410958905,congruent,papaya
190802_2_com,4,11,Tiger,right,left,t20,t20,1,4.744977168949772,2.7095890410958905,incongruent,garlic
190802_2_com,4,12,Elephant,right,right,t11,t11,1,4.744977168949772,2.7095890410958905,congruent,apple
190805_1_com,2,1,Mouse,right,left,duck,t09,0,2.6271689497716895,0.591780821917808,incongruent,duck
190805_1_com,2,2,Bear,right,right,t03,t03,1,2.6271689497716895,0.591780821917808,congruent,plug
190805_1_com,2,3,Dog,left,right,papaya,t12,0,2.6271689497716895,0.591780821917808,incongruent,papaya
190805_1_com,2,4,Elephant,left,left,pawn,t07,0,2.6271689497716895,0.591780821917808,congruent,pawn
190805_1_com,2,5,Bunny,right,right,t21,t21,1,2.6271689497716895,0.591780821917808,congruent,horseshoe
190805_1_com,2,6,Monkey,left,right,t08,t08,1,2.6271689497716895,0.591780821917808,incongruent,garlic
190805_1_com,2,7,Beaver,right,right,t01,t01,1,2.6271689497716895,0.591780821917808,congruent,apple
190805_1_com,2,8,Pig,right,left,t14,t14,1,2.6271689497716895,0.591780821917808,incongruent,kite
190805_1_com,2,9,Frog,left,right,t02,t02,1,2.6271689497716895,0.591780821917808,incongruent,eggplant
190805_1_com,2,10,Cat,right,left,bread,t19,0,2.6271689497716895,0.591780821917808,incongruent,bread
190805_1_com,2,11,Tiger,left,left,t04,t04,1,2.6271689497716895,0.591780821917808,congruent,barrel
190805_1_com,2,12,Sheep,left,left,carrot,t20,0,2.6271689497716895,0.591780821917808,congruent,carrot
190805_2_com,2,1,Bunny,right,left,t12,t12,1,2.8271689497716896,0.7917808219178082,incongruent,eggplant
190805_2_com,2,2,Pig,left,right,t07,t07,1,2.8271689497716896,0.7917808219178082,incongruent,bread
